onset	duration	trial_type	value	sample	trial_id
4.1015625	1.0	2.0	3	1050	0.0
4.109375	1.0	0.0	1	1052	n/a
4.1171875	1.0	1.0	2	1054	n/a
4.125	1.0	2.0	3	1056	n/a
4.13671875	1.0	1.0	2	1059	n/a
4.14453125	1.0	1.0	2	1061	n/a
4.15234375	1.0	2.0	3	1063	n/a
4.16015625	1.0	1.0	2	1065	n/a
4.16796875	1.0	2.0	3	1067	n/a
4.17578125	1.0	0.0	1	1069	n/a
4.18359375	1.0	2.0	3	1071	n/a
4.19140625	1.0	0.0	1	1073	n/a
4.203125	1.0	2.0	3	1076	n/a
4.2109375	1.0	2.0	3	1078	n/a
4.21875	1.0	1.0	2	1080	n/a
4.2265625	1.0	1.0	2	1082	n/a
4.234375	1.0	0.0	1	1084	n/a
4.2421875	1.0	2.0	3	1086	n/a
4.25	1.0	0.0	1	1088	n/a
4.26171875	1.0	1.0	2	1091	n/a
4.26953125	1.0	1.0	2	1093	n/a
4.27734375	1.0	0.0	1	1095	n/a
4.28515625	1.0	0.0	1	1097	n/a
4.29296875	1.0	1.0	2	1099	n/a
4.30078125	1.0	2.0	3	1101	n/a
4.30859375	1.0	2.0	3	1103	n/a
4.31640625	1.0	2.0	3	1105	n/a
4.328125	1.0	0.0	1	1108	n/a
4.3359375	1.0	2.0	3	1110	n/a
4.34375	1.0	1.0	2	1112	n/a
4.3515625	1.0	0.0	1	1114	n/a
4.359375	1.0	0.0	1	1116	n/a
4.3671875	1.0	2.0	3	1118	n/a
4.375	1.0	0.0	1	1120	n/a
4.38671875	1.0	0.0	1	1123	n/a
4.39453125	1.0	0.0	1	1125	n/a
4.40234375	1.0	2.0	3	1127	n/a
4.41015625	1.0	2.0	3	1129	n/a
4.41796875	1.0	2.0	3	1131	n/a
4.42578125	1.0	2.0	3	1133	n/a
4.43359375	1.0	1.0	2	1135	n/a
4.44140625	1.0	0.0	1	1137	n/a
4.453125	1.0	2.0	3	1140	n/a
4.4609375	1.0	1.0	2	1142	n/a
4.46875	1.0	2.0	3	1144	n/a
4.4765625	1.0	2.0	3	1146	n/a
4.484375	1.0	1.0	2	1148	n/a
4.4921875	1.0	2.0	3	1150	n/a
4.5	1.0	1.0	2	1152	n/a
4.51171875	1.0	0.0	1	1155	n/a
4.51953125	1.0	1.0	2	1157	n/a
4.52734375	1.0	0.0	1	1159	n/a
4.53515625	1.0	1.0	2	1161	n/a
4.54296875	1.0	1.0	2	1163	n/a
4.55078125	1.0	2.0	3	1165	n/a
4.55859375	1.0	2.0	3	1167	n/a
4.56640625	1.0	0.0	1	1169	n/a
4.578125	1.0	1.0	2	1172	n/a
4.5859375	1.0	0.0	1	1174	n/a
4.59375	1.0	2.0	3	1176	n/a
4.6015625	1.0	2.0	3	1178	n/a
4.609375	1.0	0.0	1	1180	n/a
4.6171875	1.0	0.0	1	1182	n/a
4.625	1.0	2.0	3	1184	n/a
4.63671875	1.0	1.0	2	1187	n/a
4.64453125	1.0	1.0	2	1189	n/a
4.65234375	1.0	1.0	2	1191	n/a
4.66015625	1.0	0.0	1	1193	n/a
4.66796875	1.0	1.0	2	1195	n/a
4.67578125	1.0	2.0	3	1197	n/a
4.68359375	1.0	0.0	1	1199	n/a
4.69140625	1.0	0.0	1	1201	n/a
4.703125	1.0	1.0	2	1204	n/a
4.7109375	1.0	0.0	1	1206	n/a
4.71875	1.0	0.0	1	1208	n/a
4.7265625	1.0	0.0	1	1210	n/a
4.734375	1.0	1.0	2	1212	n/a
4.7421875	1.0	1.0	2	1214	n/a
4.75	1.0	1.0	2	1216	n/a
4.76171875	1.0	1.0	2	1219	n/a
13.78125	1.0	2.0	3	3528	1.0
13.7890625	1.0	0.0	1	3530	n/a
13.796875	1.0	1.0	2	3532	n/a
13.8046875	1.0	2.0	3	3534	n/a
13.81640625	1.0	1.0	2	3537	n/a
13.82421875	1.0	1.0	2	3539	n/a
13.83203125	1.0	2.0	3	3541	n/a
13.83984375	1.0	1.0	2	3543	n/a
13.84765625	1.0	2.0	3	3545	n/a
13.85546875	1.0	0.0	1	3547	n/a
13.86328125	1.0	2.0	3	3549	n/a
13.87109375	1.0	0.0	1	3551	n/a
13.8828125	1.0	2.0	3	3554	n/a
13.890625	1.0	2.0	3	3556	n/a
13.8984375	1.0	1.0	2	3558	n/a
13.90625	1.0	1.0	2	3560	n/a
13.9140625	1.0	0.0	1	3562	n/a
13.921875	1.0	2.0	3	3564	n/a
13.9296875	1.0	0.0	1	3566	n/a
13.94140625	1.0	1.0	2	3569	n/a
13.94921875	1.0	1.0	2	3571	n/a
13.95703125	1.0	0.0	1	3573	n/a
13.96484375	1.0	0.0	1	3575	n/a
13.97265625	1.0	1.0	2	3577	n/a
13.98046875	1.0	2.0	3	3579	n/a
13.98828125	1.0	2.0	3	3581	n/a
13.99609375	1.0	2.0	3	3583	n/a
14.0078125	1.0	0.0	1	3586	n/a
14.015625	1.0	2.0	3	3588	n/a
14.0234375	1.0	1.0	2	3590	n/a
14.03125	1.0	0.0	1	3592	n/a
14.0390625	1.0	0.0	1	3594	n/a
14.046875	1.0	2.0	3	3596	n/a
14.0546875	1.0	0.0	1	3598	n/a
14.06640625	1.0	0.0	1	3601	n/a
14.07421875	1.0	0.0	1	3603	n/a
14.08203125	1.0	2.0	3	3605	n/a
14.08984375	1.0	2.0	3	3607	n/a
14.09765625	1.0	2.0	3	3609	n/a
14.10546875	1.0	2.0	3	3611	n/a
14.11328125	1.0	1.0	2	3613	n/a
14.12109375	1.0	0.0	1	3615	n/a
14.1328125	1.0	2.0	3	3618	n/a
14.140625	1.0	1.0	2	3620	n/a
14.1484375	1.0	2.0	3	3622	n/a
14.15625	1.0	2.0	3	3624	n/a
14.1640625	1.0	1.0	2	3626	n/a
14.171875	1.0	2.0	3	3628	n/a
14.1796875	1.0	1.0	2	3630	n/a
14.19140625	1.0	0.0	1	3633	n/a
14.19921875	1.0	1.0	2	3635	n/a
14.20703125	1.0	0.0	1	3637	n/a
14.21484375	1.0	1.0	2	3639	n/a
14.22265625	1.0	1.0	2	3641	n/a
14.23046875	1.0	2.0	3	3643	n/a
14.23828125	1.0	2.0	3	3645	n/a
14.24609375	1.0	0.0	1	3647	n/a
14.2578125	1.0	1.0	2	3650	n/a
14.265625	1.0	0.0	1	3652	n/a
14.2734375	1.0	2.0	3	3654	n/a
14.28125	1.0	2.0	3	3656	n/a
14.2890625	1.0	0.0	1	3658	n/a
14.296875	1.0	0.0	1	3660	n/a
14.3046875	1.0	2.0	3	3662	n/a
14.31640625	1.0	1.0	2	3665	n/a
14.32421875	1.0	1.0	2	3667	n/a
14.33203125	1.0	1.0	2	3669	n/a
14.33984375	1.0	0.0	1	3671	n/a
14.34765625	1.0	1.0	2	3673	n/a
14.35546875	1.0	2.0	3	3675	n/a
14.36328125	1.0	0.0	1	3677	n/a
14.37109375	1.0	0.0	1	3679	n/a
14.3828125	1.0	1.0	2	3682	n/a
14.390625	1.0	0.0	1	3684	n/a
14.3984375	1.0	0.0	1	3686	n/a
14.40625	1.0	0.0	1	3688	n/a
14.4140625	1.0	1.0	2	3690	n/a
14.421875	1.0	1.0	2	3692	n/a
14.4296875	1.0	1.0	2	3694	n/a
14.44140625	1.0	1.0	2	3697	n/a
23.453125	1.0	2.0	3	6004	2.0
23.4609375	1.0	0.0	1	6006	n/a
23.46875	1.0	1.0	2	6008	n/a
23.4765625	1.0	2.0	3	6010	n/a
23.48828125	1.0	1.0	2	6013	n/a
23.49609375	1.0	1.0	2	6015	n/a
23.50390625	1.0	2.0	3	6017	n/a
23.51171875	1.0	1.0	2	6019	n/a
23.51953125	1.0	2.0	3	6021	n/a
23.52734375	1.0	0.0	1	6023	n/a
23.53515625	1.0	2.0	3	6025	n/a
23.54296875	1.0	0.0	1	6027	n/a
23.5546875	1.0	2.0	3	6030	n/a
23.5625	1.0	2.0	3	6032	n/a
23.5703125	1.0	1.0	2	6034	n/a
23.578125	1.0	1.0	2	6036	n/a
23.5859375	1.0	0.0	1	6038	n/a
23.59375	1.0	2.0	3	6040	n/a
23.6015625	1.0	0.0	1	6042	n/a
23.61328125	1.0	1.0	2	6045	n/a
23.62109375	1.0	1.0	2	6047	n/a
23.62890625	1.0	0.0	1	6049	n/a
23.63671875	1.0	0.0	1	6051	n/a
23.64453125	1.0	1.0	2	6053	n/a
23.65234375	1.0	2.0	3	6055	n/a
23.66015625	1.0	2.0	3	6057	n/a
23.66796875	1.0	2.0	3	6059	n/a
23.6796875	1.0	0.0	1	6062	n/a
23.6875	1.0	2.0	3	6064	n/a
23.6953125	1.0	1.0	2	6066	n/a
