onset	duration	trial_type	value	sample	trial_id
4.0859375	1.0	0.0	1	1046	0.0
4.09375	1.0	2.0	3	1048	n/a
4.1015625	1.0	3.0	4	1050	n/a
4.109375	1.0	5.0	6	1052	n/a
4.12109375	1.0	3.0	4	1055	n/a
4.12890625	1.0	4.0	5	1057	n/a
4.13671875	1.0	5.0	6	1059	n/a
4.14453125	1.0	5.0	6	1061	n/a
4.15234375	1.0	0.0	1	1063	n/a
4.16015625	1.0	3.0	4	1065	n/a
4.16796875	1.0	1.0	2	1067	n/a
4.17578125	1.0	4.0	5	1069	n/a
4.1875	1.0	1.0	2	1072	n/a
4.1953125	1.0	6.0	7	1074	n/a
4.203125	1.0	4.0	5	1076	n/a
4.2109375	1.0	4.0	5	1078	n/a
4.21875	1.0	0.0	1	1080	n/a
4.2265625	1.0	1.0	2	1082	n/a
4.234375	1.0	5.0	6	1084	n/a
4.24609375	1.0	6.0	7	1087	n/a
4.25390625	1.0	5.0	6	1089	n/a
4.26171875	1.0	2.0	3	1091	n/a
4.26953125	1.0	6.0	7	1093	n/a
4.27734375	1.0	6.0	7	1095	n/a
4.28515625	1.0	0.0	1	1097	n/a
4.29296875	1.0	5.0	6	1099	n/a
4.30078125	1.0	4.0	5	1101	n/a
4.3125	1.0	2.0	3	1104	n/a
4.3203125	1.0	4.0	5	1106	n/a
4.328125	1.0	3.0	4	1108	n/a
4.3359375	1.0	2.0	3	1110	n/a
4.34375	1.0	2.0	3	1112	n/a
4.3515625	1.0	0.0	1	1114	n/a
4.359375	1.0	4.0	5	1116	n/a
4.37109375	1.0	6.0	7	1119	n/a
4.37890625	1.0	3.0	4	1121	n/a
4.38671875	1.0	6.0	7	1123	n/a
4.39453125	1.0	1.0	2	1125	n/a
4.40234375	1.0	3.0	4	1127	n/a
4.41015625	1.0	3.0	4	1129	n/a
4.41796875	1.0	0.0	1	1131	n/a
4.42578125	1.0	6.0	7	1133	n/a
4.4375	1.0	2.0	3	1136	n/a
4.4453125	1.0	1.0	2	1138	n/a
4.453125	1.0	2.0	3	1140	n/a
4.4609375	1.0	5.0	6	1142	n/a
4.46875	1.0	1.0	2	1144	n/a
4.4765625	1.0	1.0	2	1146	n/a
11.11328125	1.0	0.0	1	2845	1.0
11.12109375	1.0	2.0	3	2847	n/a
11.12890625	1.0	3.0	4	2849	n/a
11.13671875	1.0	5.0	6	2851	n/a
11.1484375	1.0	3.0	4	2854	n/a
11.15625	1.0	4.0	5	2856	n/a
11.1640625	1.0	5.0	6	2858	n/a
11.171875	1.0	5.0	6	2860	n/a
11.1796875	1.0	0.0	1	2862	n/a
11.1875	1.0	3.0	4	2864	n/a
11.1953125	1.0	1.0	2	2866	n/a
11.203125	1.0	4.0	5	2868	n/a
11.21484375	1.0	1.0	2	2871	n/a
11.22265625	1.0	6.0	7	2873	n/a
11.23046875	1.0	4.0	5	2875	n/a
11.23828125	1.0	4.0	5	2877	n/a
11.24609375	1.0	0.0	1	2879	n/a
11.25390625	1.0	1.0	2	2881	n/a
11.26171875	1.0	5.0	6	2883	n/a
11.2734375	1.0	6.0	7	2886	n/a
11.28125	1.0	5.0	6	2888	n/a
11.2890625	1.0	2.0	3	2890	n/a
11.296875	1.0	6.0	7	2892	n/a
11.3046875	1.0	6.0	7	2894	n/a
11.3125	1.0	0.0	1	2896	n/a
11.3203125	1.0	5.0	6	2898	n/a
11.328125	1.0	4.0	5	2900	n/a
11.33984375	1.0	2.0	3	2903	n/a
11.34765625	1.0	4.0	5	2905	n/a
11.35546875	1.0	3.0	4	2907	n/a
11.36328125	1.0	2.0	3	2909	n/a
11.37109375	1.0	2.0	3	2911	n/a
11.37890625	1.0	0.0	1	2913	n/a
11.38671875	1.0	4.0	5	2915	n/a
11.3984375	1.0	6.0	7	2918	n/a
11.40625	1.0	3.0	4	2920	n/a
11.4140625	1.0	6.0	7	2922	n/a
11.421875	1.0	1.0	2	2924	n/a
11.4296875	1.0	3.0	4	2926	n/a
11.4375	1.0	3.0	4	2928	n/a
11.4453125	1.0	0.0	1	2930	n/a
11.453125	1.0	6.0	7	2932	n/a
11.46484375	1.0	2.0	3	2935	n/a
11.47265625	1.0	1.0	2	2937	n/a
11.48046875	1.0	2.0	3	2939	n/a
11.48828125	1.0	5.0	6	2941	n/a
11.49609375	1.0	1.0	2	2943	n/a
11.50390625	1.0	1.0	2	2945	n/a
18.12890625	1.0	0.0	1	4641	2.0
18.13671875	1.0	2.0	3	4643	n/a
18.14453125	1.0	3.0	4	4645	n/a
18.15234375	1.0	5.0	6	4647	n/a
18.1640625	1.0	3.0	4	4650	n/a
18.171875	1.0	4.0	5	4652	n/a
18.1796875	1.0	5.0	6	4654	n/a
18.1875	1.0	5.0	6	4656	n/a
18.1953125	1.0	0.0	1	4658	n/a
18.203125	1.0	3.0	4	4660	n/a
18.2109375	1.0	1.0	2	4662	n/a
18.21875	1.0	4.0	5	4664	n/a
18.23046875	1.0	1.0	2	4667	n/a
18.23828125	1.0	6.0	7	4669	n/a
18.24609375	1.0	4.0	5	4671	n/a
18.25390625	1.0	4.0	5	4673	n/a
