onset	duration	trial_type	value	sample	trial_id
4.0546875	1.0	0.0	1	1038	0.0
4.0625	1.0	4.0	6	1040	n/a
4.0703125	1.0	6.0	8	1042	n/a
4.078125	1.0	3.0	5	1044	n/a
4.08984375	1.0	1.0	2	1047	n/a
4.09765625	1.0	8.0	10	1049	n/a
4.10546875	1.0	5.0	7	1051	n/a
4.11328125	1.0	1.0	2	1053	n/a
4.12109375	1.0	5.0	7	1055	n/a
4.12890625	1.0	6.0	8	1057	n/a
4.13671875	1.0	7.0	9	1059	n/a
4.14453125	1.0	7.0	9	1061	n/a
4.15625	1.0	0.0	1	1064	n/a
4.1640625	1.0	6.0	8	1066	n/a
4.171875	1.0	9.0	11	1068	n/a
4.1796875	1.0	10.0	3	1070	n/a
4.1875	1.0	7.0	9	1072	n/a
4.1953125	1.0	1.0	2	1074	n/a
4.203125	1.0	2.0	4	1076	n/a
4.21484375	1.0	7.0	9	1079	n/a
4.22265625	1.0	2.0	4	1081	n/a
4.23046875	1.0	9.0	11	1083	n/a
4.23828125	1.0	5.0	7	1085	n/a
4.24609375	1.0	5.0	7	1087	n/a
4.25390625	1.0	0.0	1	1089	n/a
4.26171875	1.0	9.0	11	1091	n/a
4.26953125	1.0	8.0	10	1093	n/a
4.28125	1.0	4.0	6	1096	n/a
4.2890625	1.0	5.0	7	1098	n/a
4.296875	1.0	7.0	9	1100	n/a
4.3046875	1.0	3.0	5	1102	n/a
4.3125	1.0	5.0	7	1104	n/a
4.3203125	1.0	3.0	5	1106	n/a
4.328125	1.0	8.0	10	1108	n/a
4.33984375	1.0	2.0	4	1111	n/a
4.34765625	1.0	2.0	4	1113	n/a
4.35546875	1.0	0.0	1	1115	n/a
4.36328125	1.0	8.0	10	1117	n/a
4.37109375	1.0	1.0	2	1119	n/a
4.37890625	1.0	6.0	8	1121	n/a
4.38671875	1.0	2.0	4	1123	n/a
4.39453125	1.0	5.0	7	1125	n/a
4.40625	1.0	10.0	3	1128	n/a
4.4140625	1.0	2.0	4	1130	n/a
4.421875	1.0	10.0	3	1132	n/a
4.4296875	1.0	1.0	2	1134	n/a
4.4375	1.0	3.0	5	1136	n/a
4.4453125	1.0	3.0	5	1138	n/a
4.453125	1.0	0.0	1	1140	n/a
4.46484375	1.0	1.0	2	1143	n/a
4.47265625	1.0	7.0	9	1145	n/a
4.48046875	1.0	9.0	11	1147	n/a
4.48828125	1.0	3.0	5	1149	n/a
4.49609375	1.0	2.0	4	1151	n/a
4.50390625	1.0	4.0	6	1153	n/a
4.51171875	1.0	3.0	5	1155	n/a
4.51953125	1.0	4.0	6	1157	n/a
4.53125	1.0	7.0	9	1160	n/a
4.5390625	1.0	10.0	3	1162	n/a
4.546875	1.0	10.0	3	1164	n/a
4.5546875	1.0	0.0	1	1166	n/a
4.5625	1.0	7.0	9	1168	n/a
4.5703125	1.0	5.0	7	1170	n/a
4.578125	1.0	8.0	10	1172	n/a
4.58984375	1.0	10.0	3	1175	n/a
4.59765625	1.0	3.0	5	1177	n/a
4.60546875	1.0	6.0	8	1179	n/a
4.61328125	1.0	10.0	3	1181	n/a
4.62109375	1.0	6.0	8	1183	n/a
4.62890625	1.0	5.0	7	1185	n/a
4.63671875	1.0	4.0	6	1187	n/a
4.64453125	1.0	4.0	6	1189	n/a
4.65625	1.0	0.0	1	1192	n/a
4.6640625	1.0	5.0	7	1194	n/a
4.671875	1.0	2.0	4	1196	n/a
4.6796875	1.0	1.0	2	1198	n/a
4.6875	1.0	4.0	6	1200	n/a
4.6953125	1.0	10.0	3	1202	n/a
4.703125	1.0	9.0	11	1204	n/a
4.71484375	1.0	4.0	6	1207	n/a
4.72265625	1.0	9.0	11	1209	n/a
4.73046875	1.0	2.0	4	1211	n/a
4.73828125	1.0	6.0	8	1213	n/a
4.74609375	1.0	6.0	8	1215	n/a
4.75390625	1.0	0.0	1	1217	n/a
4.76171875	1.0	2.0	4	1219	n/a
4.76953125	1.0	3.0	5	1221	n/a
4.78125	1.0	7.0	9	1224	n/a
4.7890625	1.0	6.0	8	1226	n/a
4.796875	1.0	4.0	6	1228	n/a
4.8046875	1.0	8.0	10	1230	n/a
4.8125	1.0	6.0	8	1232	n/a
4.8203125	1.0	8.0	10	1234	n/a
4.828125	1.0	3.0	5	1236	n/a
4.83984375	1.0	9.0	11	1239	n/a
4.84765625	1.0	9.0	11	1241	n/a
4.85546875	1.0	0.0	1	1243	n/a
4.86328125	1.0	3.0	5	1245	n/a
4.87109375	1.0	10.0	3	1247	n/a
4.87890625	1.0	5.0	7	1249	n/a
4.88671875	1.0	9.0	11	1251	n/a
4.89453125	1.0	6.0	8	1253	n/a
4.90625	1.0	1.0	2	1256	n/a
4.9140625	1.0	9.0	11	1258	n/a
4.921875	1.0	1.0	2	1260	n/a
4.9296875	1.0	10.0	3	1262	n/a
4.9375	1.0	8.0	10	1264	n/a
4.9453125	1.0	8.0	10	1266	n/a
4.953125	1.0	0.0	1	1268	n/a
4.96484375	1.0	10.0	3	1271	n/a
4.97265625	1.0	4.0	6	1273	n/a
4.98046875	1.0	2.0	4	1275	n/a
4.98828125	1.0	8.0	10	1277	n/a
4.99609375	1.0	9.0	11	1279	n/a
5.00390625	1.0	7.0	9	1281	n/a
5.01171875	1.0	8.0	10	1283	n/a
5.01953125	1.0	7.0	9	1285	n/a
5.03125	1.0	4.0	6	1288	n/a
5.0390625	1.0	1.0	2	1290	n/a
5.046875	1.0	1.0	2	1292	n/a
17.0625	1.0	0.0	1	4368	1.0
17.0703125	1.0	4.0	6	4370	n/a
17.078125	1.0	6.0	8	4372	n/a
17.0859375	1.0	3.0	5	4374	n/a
17.09765625	1.0	1.0	2	4377	n/a
17.10546875	1.0	8.0	10	4379	n/a
17.11328125	1.0	5.0	7	4381	n/a
17.12109375	1.0	1.0	2	4383	n/a
17.12890625	1.0	5.0	7	4385	n/a
17.13671875	1.0	6.0	8	4387	n/a
17.14453125	1.0	7.0	9	4389	n/a
17.15234375	1.0	7.0	9	4391	n/a
17.1640625	1.0	0.0	1	4394	n/a
17.171875	1.0	6.0	8	4396	n/a
17.1796875	1.0	9.0	11	4398	n/a
17.1875	1.0	10.0	3	4400	n/a
17.1953125	1.0	7.0	9	4402	n/a
17.203125	1.0	1.0	2	4404	n/a
17.2109375	1.0	2.0	4	4406	n/a
17.22265625	1.0	7.0	9	4409	n/a
17.23046875	1.0	2.0	4	4411	n/a
17.23828125	1.0	9.0	11	4413	n/a
17.24609375	1.0	5.0	7	4415	n/a
17.25390625	1.0	5.0	7	4417	n/a
17.26171875	1.0	0.0	1	4419	n/a
17.26953125	1.0	9.0	11	4421	n/a
17.27734375	1.0	8.0	10	4423	n/a
17.2890625	1.0	4.0	6	4426	n/a
17.296875	1.0	5.0	7	4428	n/a
17.3046875	1.0	7.0	9	4430	n/a
17.3125	1.0	3.0	5	4432	n/a
17.3203125	1.0	5.0	7	4434	n/a
17.328125	1.0	3.0	5	4436	n/a
17.3359375	1.0	8.0	10	4438	n/a
17.34765625	1.0	2.0	4	4441	n/a
17.35546875	1.0	2.0	4	4443	n/a
17.36328125	1.0	0.0	1	4445	n/a
17.37109375	1.0	8.0	10	4447	n/a
17.37890625	1.0	1.0	2	4449	n/a
17.38671875	1.0	6.0	8	4451	n/a
17.39453125	1.0	2.0	4	4453	n/a
17.40234375	1.0	5.0	7	4455	n/a
17.4140625	1.0	10.0	3	4458	n/a
17.421875	1.0	2.0	4	4460	n/a
17.4296875	1.0	10.0	3	4462	n/a
17.4375	1.0	1.0	2	4464	n/a
17.4453125	1.0	3.0	5	4466	n/a
17.453125	1.0	3.0	5	4468	n/a
17.4609375	1.0	0.0	1	4470	n/a
17.47265625	1.0	1.0	2	4473	n/a
17.48046875	1.0	7.0	9	4475	n/a
17.48828125	1.0	9.0	11	4477	n/a
17.49609375	1.0	3.0	5	4479	n/a
17.50390625	1.0	2.0	4	4481	n/a
17.51171875	1.0	4.0	6	4483	n/a
17.51953125	1.0	3.0	5	4485	n/a
17.52734375	1.0	4.0	6	4487	n/a
17.5390625	1.0	7.0	9	4490	n/a
17.546875	1.0	10.0	3	4492	n/a
17.5546875	1.0	10.0	3	4494	n/a
17.5625	1.0	0.0	1	4496	n/a
17.5703125	1.0	7.0	9	4498	n/a
17.578125	1.0	5.0	7	4500	n/a
17.5859375	1.0	8.0	10	4502	n/a
17.59765625	1.0	10.0	3	4505	n/a
17.60546875	1.0	3.0	5	4507	n/a
17.61328125	1.0	6.0	8	4509	n/a
17.62109375	1.0	10.0	3	4511	n/a
17.62890625	1.0	6.0	8	4513	n/a
17.63671875	1.0	5.0	7	4515	n/a
17.64453125	1.0	4.0	6	4517	n/a
17.65234375	1.0	4.0	6	4519	n/a
17.6640625	1.0	0.0	1	4522	n/a
17.671875	1.0	5.0	7	4524	n/a
17.6796875	1.0	2.0	4	4526	n/a
17.6875	1.0	1.0	2	4528	n/a
17.6953125	1.0	4.0	6	4530	n/a
17.703125	1.0	10.0	3	4532	n/a
17.7109375	1.0	9.0	11	4534	n/a
17.72265625	1.0	4.0	6	4537	n/a
17.73046875	1.0	9.0	11	4539	n/a
17.73828125	1.0	2.0	4	4541	n/a
17.74609375	1.0	6.0	8	4543	n/a
17.75390625	1.0	6.0	8	4545	n/a
17.76171875	1.0	0.0	1	4547	n/a
17.76953125	1.0	2.0	4	4549	n/a
17.77734375	1.0	3.0	5	4551	n/a
17.7890625	1.0	7.0	9	4554	n/a
17.796875	1.0	6.0	8	4556	n/a
17.8046875	1.0	4.0	6	4558	n/a
17.8125	1.0	8.0	10	4560	n/a
17.8203125	1.0	6.0	8	4562	n/a
17.828125	1.0	8.0	10	4564	n/a
17.8359375	1.0	3.0	5	4566	n/a
17.84765625	1.0	9.0	11	4569	n/a
17.85546875	1.0	9.0	11	4571	n/a
17.86328125	1.0	0.0	1	4573	n/a
17.87109375	1.0	3.0	5	4575	n/a
17.87890625	1.0	10.0	3	4577	n/a
17.88671875	1.0	5.0	7	4579	n/a
17.89453125	1.0	9.0	11	4581	n/a
17.90234375	1.0	6.0	8	4583	n/a
17.9140625	1.0	1.0	2	4586	n/a
17.921875	1.0	9.0	11	4588	n/a
17.9296875	1.0	1.0	2	4590	n/a
17.9375	1.0	10.0	3	4592	n/a
17.9453125	1.0	8.0	10	4594	n/a
17.953125	1.0	8.0	10	4596	n/a
17.9609375	1.0	0.0	1	4598	n/a
17.97265625	1.0	10.0	3	4601	n/a
17.98046875	1.0	4.0	6	4603	n/a
17.98828125	1.0	2.0	4	4605	n/a
17.99609375	1.0	8.0	10	4607	n/a
18.00390625	1.0	9.0	11	4609	n/a
18.01171875	1.0	7.0	9	4611	n/a
18.01953125	1.0	8.0	10	4613	n/a
18.02734375	1.0	7.0	9	4615	n/a
18.0390625	1.0	4.0	6	4618	n/a
18.046875	1.0	1.0	2	4620	n/a
18.0546875	1.0	1.0	2	4622	n/a
30.07421875	1.0	0.0	1	7699	2.0
30.08203125	1.0	4.0	6	7701	n/a
30.08984375	1.0	6.0	8	7703	n/a
