onset	duration	trial_type	value	sample	trial_id
4.10546875	1.0	3.0	4	1051	0.0
4.11328125	1.0	0.0	1	1053	n/a
4.12109375	1.0	2.0	3	1055	n/a
4.12890625	1.0	3.0	4	1057	n/a
4.140625	1.0	3.0	4	1060	n/a
4.1484375	1.0	2.0	3	1062	n/a
4.15625	1.0	3.0	4	1064	n/a
4.1640625	1.0	4.0	5	1066	n/a
4.171875	1.0	3.0	4	1068	n/a
4.1796875	1.0	4.0	5	1070	n/a
4.1875	1.0	2.0	3	1072	n/a
4.1953125	1.0	3.0	4	1074	n/a
4.20703125	1.0	1.0	2	1077	n/a
4.21484375	1.0	0.0	1	1079	n/a
4.22265625	1.0	1.0	2	1081	n/a
4.23046875	1.0	3.0	4	1083	n/a
4.23828125	1.0	3.0	4	1085	n/a
4.24609375	1.0	0.0	1	1087	n/a
4.25390625	1.0	1.0	2	1089	n/a
4.265625	1.0	2.0	3	1092	n/a
4.2734375	1.0	2.0	3	1094	n/a
4.28125	1.0	4.0	5	1096	n/a
4.2890625	1.0	3.0	4	1098	n/a
4.296875	1.0	2.0	3	1100	n/a
4.3046875	1.0	0.0	1	1102	n/a
4.3125	1.0	1.0	2	1104	n/a
4.3203125	1.0	0.0	1	1106	n/a
4.33203125	1.0	0.0	1	1109	n/a
4.33984375	1.0	2.0	3	1111	n/a
4.34765625	1.0	2.0	3	1113	n/a
4.35546875	1.0	2.0	3	1115	n/a
4.36328125	1.0	1.0	2	1117	n/a
4.37109375	1.0	0.0	1	1119	n/a
4.37890625	1.0	4.0	5	1121	n/a
4.390625	1.0	1.0	2	1124	n/a
4.3984375	1.0	1.0	2	1126	n/a
4.40625	1.0	4.0	5	1128	n/a
4.4140625	1.0	1.0	2	1130	n/a
4.421875	1.0	3.0	4	1132	n/a
4.4296875	1.0	1.0	2	1134	n/a
4.4375	1.0	3.0	4	1136	n/a
4.4453125	1.0	4.0	5	1138	n/a
4.45703125	1.0	1.0	2	1141	n/a
4.46484375	1.0	2.0	3	1143	n/a
4.47265625	1.0	0.0	1	1145	n/a
4.48046875	1.0	2.0	3	1147	n/a
4.48828125	1.0	1.0	2	1149	n/a
4.49609375	1.0	1.0	2	1151	n/a
4.50390625	1.0	0.0	1	1153	n/a
4.515625	1.0	2.0	3	1156	n/a
4.5234375	1.0	4.0	5	1158	n/a
4.53125	1.0	4.0	5	1160	n/a
4.5390625	1.0	3.0	4	1162	n/a
4.546875	1.0	1.0	2	1164	n/a
4.5546875	1.0	4.0	5	1166	n/a
4.5625	1.0	0.0	1	1168	n/a
4.5703125	1.0	2.0	3	1170	n/a
4.58203125	1.0	0.0	1	1173	n/a
4.58984375	1.0	0.0	1	1175	n/a
4.59765625	1.0	4.0	5	1177	n/a
4.60546875	1.0	4.0	5	1179	n/a
4.61328125	1.0	4.0	5	1181	n/a
4.62109375	1.0	2.0	3	1183	n/a
4.62890625	1.0	0.0	1	1185	n/a
4.640625	1.0	3.0	4	1188	n/a
4.6484375	1.0	2.0	3	1190	n/a
4.65625	1.0	2.0	3	1192	n/a
4.6640625	1.0	3.0	4	1194	n/a
4.671875	1.0	2.0	3	1196	n/a
4.6796875	1.0	1.0	2	1198	n/a
4.6875	1.0	2.0	3	1200	n/a
4.6953125	1.0	1.0	2	1202	n/a
4.70703125	1.0	3.0	4	1205	n/a
4.71484375	1.0	2.0	3	1207	n/a
4.72265625	1.0	4.0	5	1209	n/a
4.73046875	1.0	0.0	1	1211	n/a
4.73828125	1.0	4.0	5	1213	n/a
4.74609375	1.0	2.0	3	1215	n/a
4.75390625	1.0	2.0	3	1217	n/a
4.765625	1.0	0.0	1	1220	n/a
4.7734375	1.0	4.0	5	1222	n/a
4.78125	1.0	3.0	4	1224	n/a
4.7890625	1.0	3.0	4	1226	n/a
4.796875	1.0	1.0	2	1228	n/a
4.8046875	1.0	2.0	3	1230	n/a
4.8125	1.0	3.0	4	1232	n/a
4.8203125	1.0	0.0	1	1234	n/a
4.83203125	1.0	4.0	5	1237	n/a
4.83984375	1.0	0.0	1	1239	n/a
4.84765625	1.0	0.0	1	1241	n/a
4.85546875	1.0	3.0	4	1243	n/a
4.86328125	1.0	3.0	4	1245	n/a
4.87109375	1.0	3.0	4	1247	n/a
4.87890625	1.0	4.0	5	1249	n/a
4.890625	1.0	0.0	1	1252	n/a
4.8984375	1.0	1.0	2	1254	n/a
4.90625	1.0	4.0	5	1256	n/a
4.9140625	1.0	4.0	5	1258	n/a
4.921875	1.0	1.0	2	1260	n/a
4.9296875	1.0	4.0	5	1262	n/a
4.9375	1.0	2.0	3	1264	n/a
4.9453125	1.0	4.0	5	1266	n/a
4.95703125	1.0	2.0	3	1269	n/a
4.96484375	1.0	1.0	2	1271	n/a
4.97265625	1.0	4.0	5	1273	n/a
4.98046875	1.0	3.0	4	1275	n/a
4.98828125	1.0	0.0	1	1277	n/a
4.99609375	1.0	3.0	4	1279	n/a
5.00390625	1.0	4.0	5	1281	n/a
5.015625	1.0	4.0	5	1284	n/a
5.0234375	1.0	0.0	1	1286	n/a
5.03125	1.0	3.0	4	1288	n/a
5.0390625	1.0	1.0	2	1290	n/a
5.046875	1.0	1.0	2	1292	n/a
5.0546875	1.0	2.0	3	1294	n/a
5.0625	1.0	4.0	5	1296	n/a
5.0703125	1.0	1.0	2	1298	n/a
5.08203125	1.0	0.0	1	1301	n/a
5.08984375	1.0	3.0	4	1303	n/a
5.09765625	1.0	0.0	1	1305	n/a
5.10546875	1.0	0.0	1	1307	n/a
5.11328125	1.0	1.0	2	1309	n/a
5.12109375	1.0	1.0	2	1311	n/a
5.12890625	1.0	1.0	2	1313	n/a
17.44140625	1.0	3.0	4	4465	1.0
17.44921875	1.0	0.0	1	4467	n/a
17.45703125	1.0	2.0	3	4469	n/a
17.46484375	1.0	3.0	4	4471	n/a
17.4765625	1.0	3.0	4	4474	n/a
17.484375	1.0	2.0	3	4476	n/a
17.4921875	1.0	3.0	4	4478	n/a
17.5	1.0	4.0	5	4480	n/a
17.5078125	1.0	3.0	4	4482	n/a
17.515625	1.0	4.0	5	4484	n/a
17.5234375	1.0	2.0	3	4486	n/a
17.53125	1.0	3.0	4	4488	n/a
17.54296875	1.0	1.0	2	4491	n/a
17.55078125	1.0	0.0	1	4493	n/a
17.55859375	1.0	1.0	2	4495	n/a
17.56640625	1.0	3.0	4	4497	n/a
17.57421875	1.0	3.0	4	4499	n/a
17.58203125	1.0	0.0	1	4501	n/a
17.58984375	1.0	1.0	2	4503	n/a
17.6015625	1.0	2.0	3	4506	n/a
17.609375	1.0	2.0	3	4508	n/a
17.6171875	1.0	4.0	5	4510	n/a
17.625	1.0	3.0	4	4512	n/a
17.6328125	1.0	2.0	3	4514	n/a
17.640625	1.0	0.0	1	4516	n/a
17.6484375	1.0	1.0	2	4518	n/a
17.65625	1.0	0.0	1	4520	n/a
17.66796875	1.0	0.0	1	4523	n/a
17.67578125	1.0	2.0	3	4525	n/a
17.68359375	1.0	2.0	3	4527	n/a
17.69140625	1.0	2.0	3	4529	n/a
17.69921875	1.0	1.0	2	4531	n/a
17.70703125	1.0	0.0	1	4533	n/a
17.71484375	1.0	4.0	5	4535	n/a
17.7265625	1.0	1.0	2	4538	n/a
17.734375	1.0	1.0	2	4540	n/a
17.7421875	1.0	4.0	5	4542	n/a
17.75	1.0	1.0	2	4544	n/a
17.7578125	1.0	3.0	4	4546	n/a
17.765625	1.0	1.0	2	4548	n/a
17.7734375	1.0	3.0	4	4550	n/a
17.78125	1.0	4.0	5	4552	n/a
17.79296875	1.0	1.0	2	4555	n/a
17.80078125	1.0	2.0	3	4557	n/a
17.80859375	1.0	0.0	1	4559	n/a
17.81640625	1.0	2.0	3	4561	n/a
17.82421875	1.0	1.0	2	4563	n/a
17.83203125	1.0	1.0	2	4565	n/a
17.83984375	1.0	0.0	1	4567	n/a
17.8515625	1.0	2.0	3	4570	n/a
17.859375	1.0	4.0	5	4572	n/a
17.8671875	1.0	4.0	5	4574	n/a
17.875	1.0	3.0	4	4576	n/a
17.8828125	1.0	1.0	2	4578	n/a
17.890625	1.0	4.0	5	4580	n/a
17.8984375	1.0	0.0	1	4582	n/a
17.90625	1.0	2.0	3	4584	n/a
17.91796875	1.0	0.0	1	4587	n/a
17.92578125	1.0	0.0	1	4589	n/a
17.93359375	1.0	4.0	5	4591	n/a
17.94140625	1.0	4.0	5	4593	n/a
17.94921875	1.0	4.0	5	4595	n/a
17.95703125	1.0	2.0	3	4597	n/a
17.96484375	1.0	0.0	1	4599	n/a
17.9765625	1.0	3.0	4	4602	n/a
17.984375	1.0	2.0	3	4604	n/a
17.9921875	1.0	2.0	3	4606	n/a
18.0	1.0	3.0	4	4608	n/a
18.0078125	1.0	2.0	3	4610	n/a
18.015625	1.0	1.0	2	4612	n/a
18.0234375	1.0	2.0	3	4614	n/a
18.03125	1.0	1.0	2	4616	n/a
18.04296875	1.0	3.0	4	4619	n/a
18.05078125	1.0	2.0	3	4621	n/a
18.05859375	1.0	4.0	5	4623	n/a
18.06640625	1.0	0.0	1	4625	n/a
18.07421875	1.0	4.0	5	4627	n/a
18.08203125	1.0	2.0	3	4629	n/a
18.08984375	1.0	2.0	3	4631	n/a
18.1015625	1.0	0.0	1	4634	n/a
18.109375	1.0	4.0	5	4636	n/a
18.1171875	1.0	3.0	4	4638	n/a
18.125	1.0	3.0	4	4640	n/a
18.1328125	1.0	1.0	2	4642	n/a
18.140625	1.0	2.0	3	4644	n/a
18.1484375	1.0	3.0	4	4646	n/a
18.15625	1.0	0.0	1	4648	n/a
18.16796875	1.0	4.0	5	4651	n/a
18.17578125	1.0	0.0	1	4653	n/a
